column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
1998Cam Quayle,,1998,7,241,BAL,Cam Quayle,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Weber St.
1997Darrell Russell,RussDa00,1997,1,2,OAK,Darrell Russell,No,DT,DT,48,21,2003,1,2,4,46,45,83,,,,,,,,,,,,184,1,28.5,USC
1997Peter Boulware,BoulPe00,1997,1,4,BAL,Peter Boulware,No,LB,LB,48,22,2005,0,4,7,60,60,126,,,,,,,,,,,,292,1,70,Florida St.
1997James Farrior,FarrJa99,1997,1,8,NYJ,James Farrior,No,LB,LB,23,22,2011,1,2,12,95,12,230,,,,,,,,,,,,983,11,35.5,Virginia
1997Tony Gonzalez,GonzTo00,1997,1,13,KAN,Tony Gonzalez,No,TE,TE,38,21,2013,6,14,16,97,74,270,1,1,40,0,0,2,14,0,1325,15127,111,24,,,California
1997Reinard Wilson,WilsRe20,1997,1,14,CIN,Reinard Wilson,No,LB,LB,13,23,2002,0,0,1,13,13,93,,,,,,,,,,,,132,,24,Florida St.
1997Yatil Green,GreeYa00,1997,1,15,MIA,Yatil Green,No,WR,WR,2,23,1999,0,0,0,2,2,8,,,,,,,,,18,234,0,,,,Miami (FL)
1997Kenny Holmes,HolmKe20,1997,1,18,TEN,Kenny Holmes,No,DE,DE,32,23,2003,0,0,5,40,21,98,,,,,,,,,,,,182,2,38.5,Miami (FL)
1997Tarik Glenn,GlenTa99,1997,1,19,IND,Tarik Glenn,No,T,T,48,21,2006,0,3,10,85,85,154,,,,,,,,,1,3,0,,,,California
1997Renaldo Wynn,WynnRe20,1997,1,21,JAX,Renaldo Wynn,No,DE,DE,32,23,2009,0,0,9,55,24,182,,,,,,,,,,,,267,,27,Notre Dame
1997Antowain Smith,SmitAn00,1997,1,23,BUF,Antowain Smith,No,RB,RB,34,25,2005,0,0,4,49,19,131,,,,,,1784,6881,54,136,982,3,2,,,Houston
1997Chad Scott,ScotCh20,1997,1,24,PIT,Chad Scott,No,DB,DB,29,23,2006,0,0,2,43,39,108,,,,,,,,,,,,406,21,,Maryland
1997Trevor Pryce,PrycTr00,1997,1,28,DEN,Trevor Pryce,No,DT,DT,50,22,2010,1,4,8,82,65,187,,,,,,,,,,,,334,2,91,Clemson
1997Chris Canty,CantCh20,1997,1,29,NWE,Chris Canty,No,DB,DB,6,21,2000,0,0,1,6,5,61,,,,,,,,,,,,105,4,3,Kansas St.
1997Rick Terry,TerrRi20,1997,2,31,NYJ,Rick Terry,No,DT,DT,4,23,1999,0,0,0,4,2,29,,,,,,,,,,,,31,,4,North Carolina
1997Jamie Sharper,SharJa20,1997,2,34,BAL,Jamie Sharper,No,LB,LB,43,22,2005,0,0,9,61,37,136,,,,,,,,,,,,626,2,25.5,Virginia
1997Corey Dillon,DillCo00,1997,2,43,CIN,Corey Dillon,No,RB,RB,47,22,2006,0,4,10,74,50,150,0,1,0,0,1,2618,11241,82,244,1913,7,5,,,Washington
1997Sam Madison,MadiSa00,1997,2,44,MIA,Sam Madison,No,DB,DB,64,23,2008,2,4,10,88,78,173,,,,,,,,,,,,377,38,2,Louisville
1997Freddie Jones,JoneFr00,1997,2,45,SDG,Freddie Jones,No,TE,TE,25,23,2004,0,0,7,30,22,123,,,,,,,,,404,4232,22,4,,,North Carolina
1997Joey Kent,KentJo00,1997,2,46,TEN,Joey Kent,No,WR,WR,2,23,1999,0,0,0,2,2,30,,,,,,,,,13,159,1,,,,Tennessee
1997Kevin Lockett,LockKe00,1997,2,47,KAN,Kevin Lockett,No,WR,WR,14,23,2003,0,0,0,15,10,86,2,2,45,2,0,,,,130,1738,8,6,,,Kansas St.
1997Adam Meadows,MeadAd20,1997,2,48,IND,Adam Meadows,No,T,T,46,23,2006,0,0,6,51,51,106,,,,,,,,,,,,,,,Georgia
1997Mike Logan,LogaMi20,1997,2,50,JAX,Mike Logan,No,DB,DB,11,23,2006,0,0,1,19,7,116,,,,,,,,,,,,231,5,4.5,West Virginia
1997Marcellus Wiley,WileMa00,1997,2,52,BUF,Marcellus Wiley,No,DE,DE,25,22,2006,0,1,5,41,11,147,,,,,,,,,,,,239,2,44,Columbia
1997Will Blackwell,BlacWi00,1997,2,53,PIT,Will Blackwell,No,WR,WR,8,22,2001,0,0,0,8,8,47,,,,,,2,14,0,67,682,2,,,,San Diego St.
1997Kim Herring,HerrKi20,1997,2,58,BAL,Kim Herring,No,DB,DB,29,22,2004,0,0,5,36,21,98,,,,,,,,,,,,329,8,2,Penn St.
1997Brandon Mitchell,MitcBr20,1997,2,59,NWE,Brandon Mitchell,No,DE,DE,21,22,2004,0,0,1,24,20,96,,,,,,,,,,,,120,,11,Texas A&M
1997Sedrick Shaw,ShawSe00,1997,3,61,NWE,Sedrick Shaw,No,RB,RB,2,23,1999,0,0,0,2,2,18,,,,,,55,258,1,9,34,0,,,,Iowa
1997Jay Graham,GrahJa00,1997,3,64,BAL,Jay Graham,No,RB,RB,3,22,2002,0,0,0,3,3,36,,,,,,129,454,2,20,104,0,2,,,Tennessee
1997Dan Neil,NeilDa21,1997,3,67,DEN,Dan Neil,No,G,G,35,23,2004,0,0,6,51,51,108,,,,,,,,,,,,,,,Texas
1997Adam Treu,TreuAd20,1997,3,72,OAK,Adam Treu,No,C,C,12,23,2006,0,0,3,25,25,155,,,,,,,,,,,,,,,Nebraska
1997Jason Taylor,TaylJa03,1997,3,73,MIA,Jason Taylor,No,DE,DE,59,23,2011,3,6,12,119,112,233,,,,,,,,,0,0,0,525,8,139.5,Akron
1997Michael Hamilton,HamiMi20,1997,3,74,SDG,Michael Hamilton,No,LB,LB,1,23,2000,0,0,0,1,1,37,,,,,,,,,,,,7,,,North Carolina A&T
1997Denard Walker,WalkDe20,1997,3,75,TEN,Denard Walker,No,DB,DB,33,24,2005,0,0,7,38,25,134,,,,,,,,,,,,409,13,,LSU
1997Rod Payne,PaynRo20,1997,3,76,CIN,Rod Payne,No,C,C,0,23,1998,0,0,0,0,0,6,,,,,,,,,,,,,,,Michigan
1997James Hamilton,HamiJa20,1997,3,79,JAX,James Hamilton,No,LB,LB,1,23,1998,0,0,0,1,1,16,,,,,,,,,,,,5,,1,North Carolina
1997Scott Sanderson,SandSc20,1997,3,81,TEN,Scott Sanderson,No,T,T,5,23,2003,0,0,0,6,5,45,,,,,,,,,,,,,,,Washington St.
1997Paul Wiggins,WiggPa20,1997,3,82,PIT,Paul Wiggins,No,T,T,0,24,1998,0,0,0,0,0,2,,,,,,,,,,,,,,,Oregon
1997Tim Kohn,,1997,3,85,OAK,Tim Kohn,No,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.
1997Bertrand Berry,BerrBe99,1997,3,86,IND,Bertrand Berry,No,DE,DE,7,22,2009,0,1,6,46,4,160,,,,,,,,,,,,181,,65,Notre Dame
1997Dedric Ward,WardDe00,1997,3,88,NYJ,Dedric Ward,No,WR,WR,18,23,2004,0,0,2,19,15,103,,,,,,12,86,0,167,2307,12,4,,,Northern Iowa
1997Chris Carter,CartCh20,1997,3,89,NWE,Chris Carter,No,DB,DB,19,23,2002,0,0,1,19,11,92,,,,,,,,,,,,154,5,4,Texas
1997Mike Vrabel,VrabMi20,1997,3,91,PIT,Mike Vrabel,No,LB,LB,11,22,2010,1,1,10,66,2,206,,,,,,,,,10,14,10,511,11,57,Ohio St.
1997Derrick Rodgers,RodgDe20,1997,3,92,MIA,Derrick Rodgers,No,LB,LB,36,25,2004,0,0,7,45,36,116,,,,,,,,,,,,345,4,9,Arizona St.
1997Ronnie Ward,WardRo20,1997,3,93,MIA,Ronnie Ward,No,LB,LB,0,23,1997,0,0,0,0,0,4,,,,,,,,,,,,,,,Kansas
1997Brent Smith,SmitBr22,1997,3,96,MIA,Brent Smith,No,G,G,5,23,2004,0,0,1,13,5,57,,,,,,,,,,,,,,,Mississippi St.
1997Damon Denson,DensDa20,1997,4,97,NWE,Damon Denson,No,G,G,3,22,1999,0,0,0,3,3,14,,,,,,,,,,,,,,,Michigan
1997Derrick Mason,MasoDe00,1997,4,98,TEN,Derrick Mason,No,WR,WR,27,23,2011,1,2,10,86,50,230,,,,,,9,3,0,943,12061,66,21,,,Michigan St.
1997Terry Day,DayxTe20,1997,4,102,NYJ,Terry Day,No,DE,DE,0,23,1997,0,0,0,0,0,1,,,,,,,,,,,,,,,Mississippi St.
1997Leon Johnson,JohnLe00,1997,4,104,NYJ,Leon Johnson,No,RB,RB,9,23,2003,0,0,0,11,8,74,2,4,45,0,1,217,799,9,46,489,2,12,,,North Carolina
1997Pratt Lyons,LyonPr20,1997,4,107,TEN,Pratt Lyons,No,DE,DE,7,23,1998,0,0,1,7,7,32,,,,,,,,,,,,34,,4.5,Troy
1997Raleigh Roundtree,RounRa20,1997,4,109,SDG,Raleigh Roundtree,No,G,G,21,22,2002,0,0,1,20,17,72,,,,,,,,,,,,,,,South Carolina St.
1997Pat Barnes,BarnPa20,1997,4,110,KAN,Pat Barnes,No,QB,QB,0,22,1999,0,0,0,0,,1,,,,,,,,,,,,,,,California
1997Tremain Mack,MackTr00,1997,4,111,CIN,Tremain Mack,No,DB,DB,4,22,2000,0,1,0,4,4,44,,,,,,,,,,,,37,1,,Miami (FL)
1997Seth Payne,PaynSe20,1997,4,114,JAX,Seth Payne,No,DT,DT,33,22,2006,0,0,6,48,30,121,,,,,,,,,,,,243,,17.5,Cornell
1997Monty Montgomery,MontMo20,1997,4,117,IND,Monty Montgomery,No,DB,DB,9,23,2004,0,0,0,9,5,59,,,,,,,,,,,,132,4,3.5,Houston
1997Tyrus McCloud,McClTy20,1997,4,118,BAL,Tyrus McCloud,No,LB,LB,2,22,1998,0,0,0,2,2,23,,,,,,,,,,,,23,,,Louisville
1997Jamie Nails,NailJa20,1997,4,120,BUF,Jamie Nails,No,G,G,9,22,2003,0,0,3,23,8,78,,,,,,,,,,,,,,,Florida A&M
1997Jerome Daniels,DaniJe20,1997,4,121,MIA,Jerome Daniels,No,G,G,3,23,1998,0,0,0,3,,8,,,,,,,,,,,,,,,Northeastern
1997Chad Levitt,LeviCh20,1997,4,123,OAK,Chad Levitt,No,RB,RB,0,21,1997,0,0,0,0,0,10,,,,,,2,3,0,2,24,0,,,,Cornell
1997Cory Gilliard,GillCo20,1997,4,124,DEN,Cory Gilliard,No,DB,DB,0,22,1997,0,0,0,0,,1,,,,,,,,,,,,,,,Ball St.
1997Ed Ellis,ElliEd20,1997,4,125,NWE,Ed Ellis,No,T,T,4,21,2003,0,0,0,6,1,54,,,,,,,,,,,,,,,Buffalo
1997Lamont Burns,BurnLa20,1997,5,131,NYJ,Lamont Burns,No,G,G,2,23,1997,0,0,0,2,2,4,,,,,,,,,,,,,,,East Carolina
1997Jeff Mitchell,MitcJe20,1997,5,134,BAL,Jeff Mitchell,No,C,C,28,23,2005,0,0,8,45,15,119,,,,,,,,,,,,,,,Florida
1997Kenny Bynum,BynuKe00,1997,5,138,SDG,Kenny Bynum,No,RB,RB,4,23,2000,0,0,0,4,4,53,,,,,,140,433,1,24,253,2,,,,South Carolina St.
1997George McCullough,McCuGe20,1997,5,143,TEN,George McCullough,No,DB,DB,2,22,2001,0,0,0,2,1,40,,,,,,,,,,,,37,,,Baylor
1997Andre Purvis,PurvAn20,1997,5,144,CIN,Andre Purvis,No,DT,DT,2,24,1999,0,0,0,2,2,21,,,,,,,,,,,,7,,1,North Carolina
1997Raymond Austin,AustRa20,1997,5,145,NYJ,Raymond Austin,No,DB,DB,2,22,1999,0,0,0,2,1,43,,,,,,,,,,,,12,,,Tennessee
1997Paul Bradford,BradPa20,1997,5,146,SDG,Paul Bradford,No,DB,DB,3,23,1997,0,0,0,3,3,15,,,,,,,,,,,,22,2,,Portland
1997Damon Jones,JoneDa00,1997,5,147,JAX,Damon Jones,No,TE,TE,5,23,2001,0,0,0,5,5,50,,,,,,,,,41,550,11,,,,Southern Illinois
1997Barron Tanner,TannBa20,1997,5,149,MIA,Barron Tanner,No,DT,DT,8,24,2003,0,0,2,13,2,78,,,,,,,,,,,,79,1,3,Oklahoma
1997Nate Jacquet,JacqNa00,1997,5,150,IND,Nate Jacquet,No,WR,WR,1,22,2001,0,0,0,1,0,55,,,,,,1,4,0,10,165,0,3,,,San Diego St.
1997Sean Woodson,,1997,5,153,BUF,Sean Woodson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Jackson St.
1997George Jones,JoneGe00,1997,5,154,PIT,George Jones,No,RB,RB,4,23,1999,0,0,0,4,3,34,,,,,,119,371,1,17,105,1,,,,San Diego St.
1997Carl Powell,PoweCa20,1997,5,156,IND,Carl Powell,No,DE,DE,3,23,2005,0,0,0,10,1,81,,,,,,,,,,,,68,1,6.5,Louisville
1997Nicholas Lopez,,1997,5,157,MIA,Nicholas Lopez,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Southern
1997Vernon Crawford,CrawVe20,1997,5,159,NWE,Vernon Crawford,No,LB,LB,2,23,1999,0,0,0,2,2,41,,,,,,,,,,,,6,,,Florida St.
1997June Henley,HenlJu00,1997,5,163,KAN,June Henley,No,RB,RB,4,22,1998,0,0,0,4,,11,,,,,,88,313,3,35,252,0,,,,Kansas
1997Tim Scharf,,1997,6,164,NYJ,Tim Scharf,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
1997John Fiala,FialJo20,1997,6,166,MIA,John Fiala,No,LB,LB,5,23,2002,0,0,0,5,,75,,,,,,,,,,,,24,,,Washington
1997Steve Lee,,1997,6,167,BAL,Steve Lee,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Indiana
1997Brian Manning,MannBr00,1997,6,170,MIA,Brian Manning,No,WR,WR,1,22,1998,0,0,0,1,1,10,,,,,,,,,7,85,0,,,,Stanford
1997Calvin Branch,BranCa20,1997,6,172,OAK,Calvin Branch,No,DB,DB,2,23,2005,0,0,0,2,2,60,,,,,,,,,,,,23,,,Colorado St.
1997Mike Crawford,CrawMi21,1997,6,173,MIA,Mike Crawford,No,LB,LB,0,22,1997,0,0,0,0,0,7,,,,,,,,,,,,,,,UNLV
1997Canute Curtis,CurtCa20,1997,6,176,CIN,Canute Curtis,No,LB,LB,4,23,2002,0,0,1,8,8,70,,,,,,,,,,,,73,,3,West Virginia
1997Ed Perry,PerrEd00,1997,6,177,MIA,Ed Perry,No,TE,TE,2,23,2005,0,0,0,2,2,109,,,,,,,,,39,308,2,10,,,James Madison
1997Daniel Palmer,,1997,6,178,SDG,Daniel Palmer,No,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,,Air Force
1997Dennis Stallings,StalDe20,1997,6,181,TEN,Dennis Stallings,No,LB,LB,2,23,1998,0,0,0,2,2,28,,,,,,,,,,,,1,,,Illinois
1997Scott Von der Ahe,VondSc20,1997,6,182,IND,Scott Von der Ahe,No,LB,LB,1,21,1997,0,0,0,1,1,9,,,,,,,,,,,,14,,,Arizona St.
1997Daimon Shelton,ShelDa00,1997,6,184,JAX,Daimon Shelton,No,FB,FB,4,25,2006,0,0,7,6,3,133,,,,,,40,104,1,82,571,2,3,,,Sacramento St.
1997Marcus Spriggs,SpriMa20,1997,6,185,BUF,Marcus Spriggs,No,T,T,7,23,2003,0,0,0,10,6,49,,,,,,,,,,,,,,,Houston
1997Daryl Porter,PortDa20,1997,6,186,PIT,Daryl Porter,No,DB,DB,6,23,2001,0,0,0,6,,55,,,,,,,,,1,44,0,39,1,,Boston Col.
1997Chuck Clements,ClemCh21,1997,6,191,NYJ,Chuck Clements,No,QB,QB,0,24,1997,0,0,0,0,0,1,,,,,,2,-3,0,,,,,,,Houston
1997Tony Gaiter,GaitTo00,1997,6,192,NWE,Tony Gaiter,No,WR,WR,0,23,1998,0,0,0,0,0,6,,,,,,,,,,,,,,,Miami (FL)
1997Grady Jackson,JackGr20,1997,6,193,OAK,Grady Jackson,No,DT,DT,20,24,2009,0,0,8,49,17,185,,,,,,,,,,,,381,,35.5,Knoxville
1997Cornell Brown,BrowCo20,1997,6,194,BAL,Cornell Brown,No,LB,LB,9,22,2004,0,0,1,17,17,109,,,,,,,,,,,,118,1,7,Virginia Tech
1997Isaac Byrd,ByrdIs00,1997,6,195,KAN,Isaac Byrd,No,WR,WR,10,22,2002,0,0,0,10,,61,,,,,,2,-2,0,93,1229,6,3,,,Kansas
1997Rod Manuel,ManuRo20,1997,6,199,PIT,Rod Manuel,No,DE,DE,0,22,1998,0,0,0,0,0,3,,,,,,,,,,,,1,,,Oklahoma
1997Steve Rosga,,1997,7,202,NYJ,Steve Rosga,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Colorado
1997Hudhaifa Ismaeli,,1997,7,203,MIA,Hudhaifa Ismaeli,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
1997Chris Ward,WardCh21,1997,7,205,BAL,Chris Ward,No,DE,DE,0,23,1997,0,0,0,0,0,5,,,,,,,,,,,,2,,,Kentucky
1997Nathan Parks,ParkNa20,1997,7,214,KAN,Nathan Parks,No,T,T,0,22,1999,0,0,0,0,,2,,,,,,,,,,,,,,,Stanford
1997Armon Williams,WillAr20,1997,7,216,TEN,Armon Williams,No,DB,DB,0,24,1997,0,0,0,0,0,6,,,,,,,,,,,,,,,Arizona
1997William Carr,,1997,7,217,CIN,William Carr,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,,Michigan
1997Toran James,JameTo20,1997,7,218,SDG,Toran James,No,LB,LB,1,23,1997,0,0,0,1,1,14,,,,,,,,,,,,4,,,North Carolina A&T
1997Clarence Thompson,,1997,7,219,IND,Clarence Thompson,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Knoxville
1997Jon Hesse,HessJo20,1997,7,221,JAX,Jon Hesse,No,LB,LB,0,24,1998,0,0,0,0,,5,,,,,,,,,,,,,,,Nebraska
1997Mike Adams,AdamMi00,1997,7,223,PIT,Mike Adams,No,WR,WR,0,23,1997,0,0,0,0,0,6,,,,,,,,,1,39,0,,,,Texas
1997Pat Fitzgerald,,1997,7,226,BUF,Pat Fitzgerald,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas
1997Jason Ferguson,FergJa21,1997,7,229,NYJ,Jason Ferguson,No,DT,DT,23,22,2009,0,0,9,51,38,159,,,,,,,,,,,,344,,21.5,Georgia
1997Scott Rehberg,RehbSc20,1997,7,230,NWE,Scott Rehberg,No,G,G,11,23,2003,0,0,0,14,1,79,,,,,,,,,,,,,,,Central Michigan
1997Wally Richardson,RichWa00,1997,7,234,BAL,Wally Richardson,No,QB,QB,0,23,1998,0,0,0,0,0,1,1,2,1,0,0,1,0,0,,,,,,,Penn St.
1997Ralph Staten,StatRa20,1997,7,236,BAL,Ralph Staten,No,DB,DB,4,22,1998,0,0,0,4,4,25,,,,,,,,,,,,37,5,1,Alabama
1997Tony Corbin,,1997,7,237,SDG,Tony Corbin,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Cal State-Sacramento
1997Leland Taylor,TaylLe20,1997,7,238,BAL,Leland Taylor,No,DT,DT,0,24,1997,0,0,0,0,0,1,,,,,,,,,,,,,,,Louisville
1996Keyshawn Johnson,JohnKe00,1996,1,1,NYJ,Keyshawn Johnson,No,WR,WR,50,24,2006,0,3,10,78,34,167,0,5,0,0,2,13,91,2,814,10571,64,16,,,USC
1996Kevin Hardy,HardKe00,1996,1,2,JAX,Kevin Hardy,No,LB,LB,49,23,2004,1,1,9,64,48,134,,,,,,,,,,,,561,5,36,Illinois
1996Jonathan Ogden,OgdeJo00,1996,1,4,BAL,Jonathan Ogden,No,T,T,58,22,2007,4,11,11,94,94,177,,,,,,,,,2,2,2,,,,UCLA
1996Terry Glenn,GlenTe00,1996,1,7,NWE,Terry Glenn,No,WR,WR,42,22,2007,0,1,9,67,36,137,0,2,0,0,0,20,139,1,593,8823,44,14,,,Ohio St.
1996Rickey Dudley,DudlRi00,1996,1,9,OAK,Rickey Dudley,No,TE,TE,24,24,2004,0,0,5,24,22,108,,,,,,2,-9,0,221,3024,33,,,,Ohio St.
1996Willie Anderson,AndeWi00,1996,1,10,CIN,Willie Anderson,No,T,T,34,21,2008,3,4,12,90,87,195,,,,,,,,,,,,,,,Auburn
1996Eddie George,GeorEd00,1996,1,14,HOU,Eddie George,No,RB,RB,64,23,2004,1,4,9,77,75,141,,,,,,2865,10441,68,268,2227,10,4,,,Ohio St.
1996John Mobley,MoblJo20,1996,1,15,DEN,John Mobley,No,LB,LB,40,22,2003,1,0,5,52,52,105,,,,,,,,,,,,485,5,10.5,Kutztown Pennsylvania
1996Marvin Harrison,HarrMa00,1996,1,19,IND,Marvin Harrison,No,WR,WR,59,24,2008,3,8,12,124,124,190,,,,,,10,28,0,1102,14580,128,6,,,Syracuse
1996Daryl Gardener,GardDa20,1996,1,20,MIA,Daryl Gardener,No,DT,DT,37,23,2003,0,0,6,43,36,102,,,,,,,,,,,,212,1,19,Baylor
1996Eric Moulds,MoulEr00,1996,1,24,BUF,Eric Moulds,No,WR,WR,41,23,2007,0,3,11,76,71,186,,,,,,29,163,0,764,9995,49,17,,,Mississippi St.
1996Ray Lewis,LewiRa00,1996,1,26,BAL,Ray Lewis,No,LB,LB,74,21,2012,7,13,14,160,160,228,,,,,,,,,,,,1562,31,41.5,Miami (FL)
1996Jerome Woods,WoodJe00,1996,1,28,KAN,Jerome Woods,No,DB,DB,31,23,2005,0,1,7,43,43,128,,,,,,,,,,,,442,15,5,Memphis
1996Jamain Stephens,StepJa20,1996,1,29,PIT,Jamain Stephens,No,T,T,6,22,2001,0,0,1,6,5,40,,,,,,,,,,,,,,,North Carolina A&T
1996Alex Van Dyke,VanDAl00,1996,2,31,NYJ,Alex Van Dyke,No,WR,WR,1,22,2000,0,0,0,1,1,42,,,,,,,,,26,219,3,,,,Nevada
1996Tony Brackens,BracTo00,1996,2,33,JAX,Tony Brackens,No,DE,DE,42,21,2003,0,1,4,52,52,107,,,,,,,,,,,,302,5,55,Texas
1996Lawyer Milloy,MillLa00,1996,2,36,NWE,Lawyer Milloy,No,DB,DB,48,22,2010,1,4,14,79,54,234,,,,,,,,,,,,1033,25,21,Washington
1996Bryant Mix,MixxBr20,1996,2,38,HOU,Bryant Mix,No,DE,DE,1,24,1997,0,0,0,1,1,7,,,,,,,,,,,,6,,1,Alcorn St.
1996Marco Battaglia,BattMa00,1996,2,39,CIN,Marco Battaglia,No,TE,TE,5,23,2003,0,0,0,6,6,96,,,,,,,,,71,660,2,1,,,Rutgers
1996Bryan Still,StilBr00,1996,2,41,SDG,Bryan Still,No,WR,WR,8,22,1999,0,0,1,8,8,52,,,,,,,,,83,1181,2,,,,Virginia Tech
1996Tory James,JameTo99,1996,2,44,DEN,Tory James,No,DB,DB,5,23,2006,0,1,5,36,2,158,,,,,,,,,,,,361,39,1,LSU
1996Jason Layman,LaymJa20,1996,2,48,HOU,Jason Layman,No,G,G,9,23,1999,0,0,1,9,9,61,,,,,,,,,,,,,,,Tennessee
1996Patrick Sapp,SappPa20,1996,2,50,SDG,Patrick Sapp,No,LB,LB,10,23,1999,0,0,1,9,5,63,,,,,,,,,,,,57,,2,Clemson
1996Dedric Mathis,MathDe20,1996,2,51,IND,Dedric Mathis,No,DB,DB,5,23,1997,0,0,0,5,5,29,,,,,,,,,,,,70,1,,Houston
1996Gabe Northern,NortGa20,1996,2,53,BUF,Gabe Northern,No,LB,LB,22,22,2000,0,0,2,21,20,73,,,,,,,,,,,,88,1,10.5,LSU
1996DeRon Jenkins,JenkDe20,1996,2,55,BAL,DeRon Jenkins,No,DB,DB,19,22,2001,0,0,1,19,14,93,,,,,,,,,,,,264,3,1,Tennessee
1996Lance Johnstone,JohnLa23,1996,2,57,OAK,Lance Johnstone,No,DE,DE,33,23,2006,0,0,4,42,30,166,,,,,,,,,,,,303,2,72,Temple
1996Reggie Tongue,TongRe20,1996,2,58,KAN,Reggie Tongue,No,DB,DB,27,23,2005,0,0,7,48,22,145,,,,,,,,,,,,500,15,9.5,Oregon St.
1996Michael Cheever,CheeMi20,1996,2,60,JAX,Michael Cheever,No,C,C,5,23,1997,0,0,0,5,5,17,,,,,,,,,,,,,,,Georgia Tech
1996Ray Mickens,MickRa20,1996,3,62,NYJ,Ray Mickens,No,DB,DB,12,23,2006,0,0,2,21,20,146,,,,,,,,,,,,315,11,6,Texas A&M
1996Aaron Beasley,BeasAa20,1996,3,63,JAX,Aaron Beasley,No,DB,DB,31,23,2004,0,0,7,45,32,121,,,,,,,,,,,,365,24,8.5,West Virginia
1996Detron Smith,SmitDe00,1996,3,65,DEN,Detron Smith,No,RB,RB,1,22,2003,0,1,0,1,1,113,,,,,,5,17,0,13,103,2,15,,,Texas A&M
1996John Browning,BrowJo24,1996,3,68,KAN,John Browning,No,DT,DT,22,23,2005,0,0,4,40,40,121,,,,,,,,,,,,250,1,27.5,West Virginia
1996Ken Blackman,BlacKe20,1996,3,69,CIN,Ken Blackman,No,G,G,18,23,1998,0,0,3,17,17,35,,,,,,,,,,,,,,,Illinois
1996Steve Conley,ConlSt20,1996,3,72,PIT,Steve Conley,No,LB,LB,1,24,1998,0,0,0,1,1,21,,,,,,,,,,,,6,1,4,Arkansas
1996Terry Killens,KillTe20,1996,3,74,HOU,Terry Killens,No,LB,LB,5,22,2002,0,0,0,6,4,98,,,,,,,,,,,,50,,1,Penn St.
1996Mark Campbell,CampMa20,1996,3,78,DEN,Mark Campbell,No,DT,DT,0,24,1997,0,0,0,0,,5,,,,,,,,,,,,4,,,Florida
1996Dorian Brew,BrewDo20,1996,3,79,MIA,Dorian Brew,No,DB,DB,0,22,1997,0,0,0,0,,16,,,,,,,,,,,,7,,,Kansas
1996Karim Abdul-Jabbar,AbduKa00,1996,3,80,MIA,Karim Abdul-Jabbar,No,RB,RB,26,22,2000,0,0,3,24,21,61,0,0,0,0,0,1004,3411,33,90,586,2,,,,UCLA
1996Brian Roche,RochBr00,1996,3,81,SDG,Brian Roche,No,TE,TE,1,23,1998,0,0,0,1,1,22,,,,,,,,,13,111,0,,,,San Jose St.
1996Scott Slutzker,SlutSc00,1996,3,82,IND,Scott Slutzker,No,TE,TE,1,23,1999,0,0,0,1,0,41,,,,,,,,,15,196,1,,,,Iowa
1996Tedy Bruschi,BrusTe99,1996,3,86,NWE,Tedy Bruschi,No,LB,LB,24,23,2008,0,1,8,71,71,189,,,,,,,,,,,,675,12,30.5,Arizona
1996Matt Stevens,StevMa22,1996,3,87,BUF,Matt Stevens,No,DB,DB,12,23,2003,0,0,2,22,7,108,,,,,,,,,,,,214,13,1,Appalachian St.
1996Jon Witman,WitmJo00,1996,3,92,PIT,Jon Witman,No,RB,RB,3,24,2001,0,0,3,3,3,85,,,,,,37,129,0,39,263,0,2,,,Penn St.
1996Donnie Edwards,EdwaDo20,1996,4,98,KAN,Donnie Edwards,No,LB,LB,41,23,2008,0,1,11,84,45,197,,,,,,,,,,,,1123,28,23.5,UCLA
1996Jeff Lewis,LewiJe01,1996,4,100,DEN,Jeff Lewis,No,QB,QB,2,23,2000,0,0,0,2,1,12,28,54,210,0,2,21,78,0,,,,,,,Northern Arizona
1996Heath Irwin,IrwiHe20,1996,4,101,NWE,Heath Irwin,No,G,G,15,23,2002,0,0,1,17,9,87,,,,,,,,,,,,,,,Colorado
1996Kendrick Burton,BurtKe20,1996,4,107,HOU,Kendrick Burton,No,DE,DE,1,23,1996,0,0,0,1,1,4,,,,,,,,,,,,1,,,Alabama
