column_a,player_id,year,rnd,pick,tm,player,hof,pos,position_standard,first4av,age,to,ap1,pb,st,carav,drav,g,cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_tds,rec,rec_yds,rec_tds,tkl,def_int,sk,college_univ
2000Thomas Jones,JoneTh00,2000,1,7,ARI,Thomas Jones,No,RB,RB,23,22,2011,0,1,9,62,7,180,1,1,-4,0,0,2678,10591,68,308,2023,3,12,,,Virginia
2000Brian Urlacher,UrlaBr00,2000,1,9,CHI,Brian Urlacher,No,LB,LB,60,22,2012,4,8,12,118,118,182,0,1,0,0,0,,,,1,27,1,1040,22,41.5,New Mexico
2000Ron Dayne,DaynRo00,2000,1,11,NYG,Ron Dayne,No,RB,RB,12,22,2007,0,0,1,22,10,96,,,,,,983,3722,28,57,340,0,7,,,Wisconsin
2000Bubba Franks,FranBu00,2000,1,14,GNB,Bubba Franks,No,TE,TE,16,22,2008,0,3,6,19,18,122,1,1,31,1,0,,,,262,2347,32,16,,,Miami (FL)
2000Julian Peterson,PeteJu00,2000,1,16,SFO,Julian Peterson,No,LB,LB,44,22,2010,1,5,9,75,42,158,,,,,,,,,,,,595,8,51.5,Michigan St.
2000Shaun Alexander,AlexSh00,2000,1,19,SEA,Shaun Alexander,No,RB,RB,53,23,2008,1,3,7,70,70,123,,,,,,2187,9453,100,215,1520,12,3,,,Alabama
2000Stockar McDougle,McDoSt20,2000,1,20,DET,Stockar McDougle,No,T,T,22,23,2006,0,0,3,22,20,81,,,,,,,,,,,,,,,Oklahoma
2000Chris McIntosh,McInCh20,2000,1,22,SEA,Chris McIntosh,No,T,T,8,23,2001,0,0,0,8,8,24,,,,,,,,,,,,,,,Wisconsin
2000Rashard Anderson,AndeRa21,2000,1,23,CAR,Rashard Anderson,No,DB,DB,6,23,2001,0,0,1,6,6,27,,,,,,,,,,,,59,1,,Jackson St.
2000Ahmed Plummer,PlumAh20,2000,1,24,SFO,Ahmed Plummer,No,DB,DB,24,24,2005,0,0,3,23,23,70,,,,,,,,,,,,268,12,,Ohio St.
2000Chris Hovan,HovaCh20,2000,1,25,MIN,Chris Hovan,No,DT,DT,30,22,2009,0,0,10,56,23,156,,,,,,,,,,,,308,,22,Boston Col.
1992Tim Lester,LestTi00,1992,10,255,RAM,Tim Lester,No,RB,RB,3,24,1999,0,0,3,4,2,93,,,,,,33,126,2,47,331,0,,,East. Kentucky,
2000Darren Howard,HowaDa21,2000,2,33,NOR,Darren Howard,No,DE,DE,31,23,2009,0,0,7,42,31,145,,,,,,,,,,,,262,3,67,Kansas St.
2000John Engelberger,EngeJo20,2000,2,35,SFO,John Engelberger,No,DE,DE,25,23,2008,0,0,5,32,23,139,,,,,,,,,,,,201,,20.5,Virginia Tech
2000Todd Pinkston,PinkTo00,2000,2,36,PHI,Todd Pinkston,No,WR,WR,29,23,2004,0,0,4,27,27,78,,,,,,3,-21,0,184,2816,14,6,,,Southern Miss
2000Travis Claridge,ClarTr20,2000,2,37,ATL,Travis Claridge,No,G,G,24,22,2003,0,0,3,23,23,52,,,,,,,,,,,,,,,USC
2000Mike Brown,BrowMi99,2000,2,39,CHI,Mike Brown,No,DB,DB,38,22,2009,1,1,7,57,51,116,,,,,,,,,,,,500,20,7,Nebraska
2000Raynoch Thompson,ThomRa23,2000,2,41,ARI,Raynoch Thompson,No,LB,LB,21,22,2004,0,0,3,19,19,64,,,,,,,,,,,,242,,7.5,Tennessee
2000Cornelius Griffin,GrifCo20,2000,2,42,NYG,Cornelius Griffin,No,DT,DT,36,23,2009,0,0,9,59,18,146,,,,,,,,,,,,333,2,29,Alabama
2000Chad Clifton,ClifCh20,2000,2,44,GNB,Chad Clifton,No,T,T,34,24,2011,0,2,10,72,72,165,,,,,,,,,,,,2,,,Tennessee
2000Jason Webster,WebsJa20,2000,2,48,SFO,Jason Webster,No,DB,DB,19,23,2008,0,0,3,24,15,90,,,,,,,,,,,,343,11,0.5,Texas A&M
2000Dwayne Goodrich,GoodDw20,2000,2,49,DAL,Dwayne Goodrich,No,DB,DB,1,22,2002,0,0,0,1,1,16,,,,,,,,,,,,8,,,Tennessee
2000Barrett Green,GreeBa20,2000,2,50,DET,Barrett Green,No,LB,LB,22,22,2005,0,0,4,21,17,65,,,,,,,,,,,,191,,5,West Virginia
2000Cosey Coleman,ColeCo21,2000,2,51,TAM,Cosey Coleman,No,G,G,28,21,2006,0,0,6,34,25,100,,,,,,,,,1,5,0,,,,Tennessee
2000Ike Charlton,CharIk20,2000,2,52,SEA,Ike Charlton,No,DB,DB,5,22,2003,0,0,0,5,3,53,,,,,,,,,,,,72,2,2,Virginia Tech
2000Fred Robbins,RobbFr20,2000,2,55,MIN,Fred Robbins,No,DT,DT,21,23,2011,0,0,10,52,9,180,,,,,,,,,,,,264,3,35.5,Wake Forest
2000Michael Boireau,,2000,2,56,MIN,Michael Boireau,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Miami (FL)
2000Deon Grant,GranDe21,2000,2,57,CAR,Deon Grant,No,DB,DB,40,21,2011,0,0,9,59,22,176,,,,,,,,,,,,623,30,6.5,Tennessee
2000Bobbie Williams,WillBo21,2000,2,61,PHI,Bobbie Williams,No,G,G,24,24,2012,0,0,9,52,6,163,,,,,,,,,,,,2,,,Arkansas
1992Todd Kinchen,KincTo00,1992,3,60,RAM,Todd Kinchen,No,WR,WR,9,23,1998,0,0,0,13,8,83,0,1,0,0,0,7,70,1,95,1358,10,,,LSU,
2000Lloyd Harrison,HarrLl20,2000,3,64,WAS,Lloyd Harrison,No,DB,DB,1,23,2002,0,0,0,1,0,16,,,,,,,,,,,,17,,1,North Carolina St.
2000Giovanni Carmazzi,,2000,3,65,SFO,Giovanni Carmazzi,No,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Hofstra
2000Mark Simoneau,SimoMa20,2000,3,67,ATL,Mark Simoneau,No,LB,LB,21,23,2010,0,0,4,30,5,124,,,,,,,,,,,,303,1,7,Kansas St.
2000Dez White,WhitDe00,2000,3,69,CHI,Dez White,No,WR,WR,19,21,2005,0,0,3,18,14,82,,,,,,8,38,0,187,2149,11,8,,,Georgia Tech
2000Darwin Walker,WalkDa21,2000,3,71,ARI,Darwin Walker,No,DT,DT,27,23,2008,0,0,5,39,0,109,,,,,,,,,,,,154,1,28.5,Tennessee
2000Ron Dixon,DixoRo00,2000,3,73,NYG,Ron Dixon,No,WR,WR,6,24,2002,0,0,0,6,6,37,,,,,,3,13,0,36,696,4,5,,,Lambuth
2000Steve Warren,WarrSt20,2000,3,74,GNB,Steve Warren,No,DT,DT,2,22,2002,0,0,0,2,2,25,,,,,,,,,,,,11,,1,Nebraska
2000Darrell Jackson,JackDa00,2000,3,80,SEA,Darrell Jackson,No,WR,WR,47,21,2008,0,0,6,57,53,123,,,,,,6,18,0,499,7132,51,13,,,Florida
2000Reuben Droughns,DrouRe00,2000,3,81,DET,Reuben Droughns,No,RB,RB,23,22,2008,0,0,3,27,1,114,,,,,,929,3602,19,123,989,6,56,,,Oregon
2000Leander Jordan,JordLe20,2000,3,82,CAR,Leander Jordan,No,T,T,10,23,2005,0,0,1,10,2,37,,,,,,,,,,,,,,,Indiana (PA)
2000Jeff Ulbrich,UlbrJe20,2000,3,86,SFO,Jeff Ulbrich,No,LB,LB,25,23,2009,0,0,3,31,31,120,,,,,,,,,,,,357,2,5.5,Hawaii
2000Dustin Lyman,LymaDu00,2000,3,87,CHI,Dustin Lyman,No,TE,TE,2,24,2004,0,0,1,2,2,55,,,,,,,,,37,278,3,15,,,Wake Forest
2000Doug Chapman,ChapDo00,2000,3,88,MIN,Doug Chapman,No,RB,RB,3,23,2003,0,0,0,3,3,26,,,,,,90,317,0,17,143,1,2,,,Marshall
2000Nate Webster,WebsNa20,2000,3,90,TAM,Nate Webster,No,LB,LB,11,22,2008,0,0,2,20,8,99,,,,,,,,,,,,234,,4,Miami (FL)
1993Brad Fichtel,FichBr20,1993,7,179,RAM,Brad Fichtel,No,C,C,0,23,1994,0,0,0,0,0,1,,,,,,,,,,,,,,,
2000Terrelle Smith,SmitTe00,2000,4,96,NOR,Terrelle Smith,No,FB,FB,1,22,2009,0,0,6,2,1,146,,,,,,58,185,0,69,361,3,1,,,Arizona St.
2000Na'il Diggs,DiggNa20,2000,4,98,GNB,Na'il Diggs,No,LB,LB,39,22,2011,0,0,9,56,36,170,,,,,,,,,,,,539,5,11.5,Ohio St.
2000Gari Scott,ScotGa00,2000,4,99,PHI,Gari Scott,No,WR,WR,0,22,2001,0,0,0,0,0,3,,,,,,,,,2,26,0,,,,Michigan St.
2000Michael Thompson,ThomMi20,2000,4,100,ATL,Michael Thompson,No,T,T,3,23,2002,0,0,0,3,3,12,,,,,,,,,,,,,,,Tennessee St.
2000David Barrett,BarrDa22,2000,4,102,ARI,David Barrett,No,DB,DB,23,22,2008,0,0,4,30,13,131,,,,,,,,,,,,373,18,0.5,Arkansas
1993Chuck Belin,BeliCh20,1993,5,127,RAM,Chuck Belin,No,G,G,3,22,1996,0,0,0,3,3,21,,,,,,,,,,,,,,,
2000Brandon Short,ShorBr20,2000,4,105,NYG,Brandon Short,No,LB,LB,23,23,2006,0,0,5,32,22,100,,,,,,,,,,,,279,2,9.5,Penn St.
2000Antonio Wilson,WilsAn20,2000,4,106,MIN,Antonio Wilson,No,LB,LB,2,22,2002,0,0,0,2,2,16,,,,,,,,,,,,14,,,Texas A&M-Commerce
2000John Keith,KeitJo20,2000,4,108,SFO,John Keith,No,DB,DB,3,23,2003,0,0,0,3,3,23,,,,,,,,,,,,63,1,1,Furman
2000Kareem Larrimore,LarrKa20,2000,4,109,DAL,Kareem Larrimore,No,DB,DB,3,24,2001,0,0,0,3,3,19,,,,,,,,,,,,17,,,West Texas A&M
2000Anthony Lucas,,2000,4,114,GNB,Anthony Lucas,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
2000Marcus Bell,BellMa21,2000,4,116,SEA,Marcus Bell,No,LB,LB,7,23,2002,0,0,1,7,7,45,,,,,,,,,,,,94,1,2,Arizona
2000Tyrone Carter,CartTy20,2000,4,118,MIN,Tyrone Carter,No,DB,DB,14,24,2010,0,0,2,26,6,158,,,,,,,,,,,,362,9,5.5,Minnesota
2000Isaiah Kacyvenski,KacyIs20,2000,4,119,SEA,Isaiah Kacyvenski,No,LB,LB,14,22,2006,0,0,2,15,14,100,,,,,,,,,0,0,0,196,3,1,Harvard
2000Alvin McKinley,McKiAl20,2000,4,120,CAR,Alvin McKinley,No,DE,DE,4,22,2007,0,0,3,21,1,97,,,,,,,,,,,,146,,11.5,Mississippi St.
2000Reggie Austin,AustRe20,2000,4,125,CHI,Reggie Austin,No,DB,DB,3,23,2002,0,0,0,3,3,18,,,,,,,,,,,,17,2,,Wake Forest
2000Gary Berry,BerrGa20,2000,4,126,GNB,Gary Berry,No,DB,DB,0,22,2000,0,0,0,0,0,4,,,,,,,,,,,,,,,Ohio St.
2000Michael Moore,MoorMi20,2000,4,129,WAS,Michael Moore,No,G,G,1,23,2004,0,0,0,1,1,8,,,,,,,,,,,,,,,Troy
2000Tutan Reyes,ReyeTu20,2000,5,131,NOR,Tutan Reyes,No,G,G,15,22,2008,0,0,2,20,0,53,,,,,,,,,,,,,,,Mississippi
2000Paul Smith,SmitPa00,2000,5,132,SFO,Paul Smith,No,RB,RB,2,22,2007,0,0,0,3,2,79,,,,,,46,210,1,18,182,0,27,,,Texas-El Paso
2000Anthony Midget,,2000,5,134,ATL,Anthony Midget,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Virginia Tech
2000Mao Tosi,TosiMa20,2000,5,136,ARI,Mao Tosi,No,DT,DT,4,23,2001,0,0,0,4,4,26,,,,,,,,,,,,42,,1,Idaho
1993Deral Boykin,BoykDe20,1993,6,149,RAM,Deral Boykin,No,DB,DB,2,23,1996,0,0,0,2,0,43,,,,,,,,,,,,,,,
2000Ralph Brown,BrowRa20,2000,5,140,NYG,Ralph Brown,No,DB,DB,8,22,2009,0,0,0,13,7,129,,,,,,,,,,,,191,6,1,Nebraska
2000Michael Wiley,WileMi00,2000,5,144,DAL,Michael Wiley,No,RB,RB,4,22,2002,0,0,0,4,4,42,0,0,0,0,0,80,503,1,43,315,2,6,,,Ohio St.
2000Todd Franz,FranTo21,2000,5,145,DET,Todd Franz,No,DB,DB,3,24,2005,0,0,0,3,,46,,,,,,,,,,,,40,1,,Tulsa
2000Gillis Wilson,WilsGi21,2000,5,147,CAR,Gillis Wilson,No,DE,DE,1,22,2001,0,0,0,1,1,5,,,,,,,,,,,,7,,0.5,Saginaw Valley St.
2000Kabeer Gbaja-Biamila,GbajKa20,2000,5,149,GNB,Kabeer Gbaja-Biamila,No,DE,DE,31,23,2008,0,1,5,44,44,124,,,,,,,,,,,,215,1,74.5,San Diego St.
2000John Milem,MileJo20,2000,5,150,SFO,John Milem,No,DE,DE,1,25,2001,0,0,0,1,1,20,,,,,,,,,,,,5,,,Lenoir-Rhyne
2000Joey Jamison,,2000,5,151,GNB,Joey Jamison,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas Southern
2000Quincy Sanders,,2000,5,155,WAS,Quincy Sanders,No,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,,UNLV
2000James Whalen,WhalJa00,2000,5,157,TAM,James Whalen,No,TE,TE,1,22,2003,0,0,0,1,,26,,,,,,,,,17,152,0,16,,,Kentucky
2000Austin Wheatley,WheaAu20,2000,5,158,NOR,Austin Wheatley,No,TE,TE,0,22,2000,0,0,0,0,0,4,,,,,,,,,,,,,,,Iowa
2000Jay Tant,TantJa00,2000,5,164,ARI,Jay Tant,No,TE,TE,0,22,2000,0,0,0,0,0,5,,,,,,,,,1,4,0,,,,Northwestern
2000Troy Walters,WaltTr00,2000,5,165,MIN,Troy Walters,No,WR,WR,8,23,2007,0,0,0,12,0,98,,,,,,4,42,0,102,1135,9,5,,,Stanford
2000Chad Morton,MortCh00,2000,5,166,NOR,Chad Morton,No,RB,RB,9,23,2006,0,0,0,9,3,93,,,,,,89,382,0,48,419,1,7,,,USC
2000Marc Bulger,BulgMa00,2000,6,168,NOR,Marc Bulger,No,QB,QB,53,23,2009,0,2,7,57,,96,1969,3171,22814,122,93,118,300,8,4,21,0,5,,,West Virginia
2000Frank Murphy,MurpFr00,2000,6,170,CHI,Frank Murphy,No,WR,WR,1,23,2004,0,0,0,1,,20,,,,,,,,,8,71,1,9,,,Kansas St.
2000Thomas Hamner,,2000,6,171,PHI,Thomas Hamner,No,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Minnesota
2000Mareno Philyaw,PhilMa20,2000,6,172,ATL,Mareno Philyaw,No,WR,WR,0,22,2000,0,0,0,0,0,1,,,,,,,,,,,,,,,Troy
2000Paul Edinger,edingpau01,2000,6,174,CHI,Paul Edinger,No,K,K,16,22,2005,0,0,0,17,15,96,0,1,0,0,1,,,,,,,9,,,Michigan St.
2000James Williams,WillJa01,2000,6,175,SEA,James Williams,No,WR,WR,4,22,2003,0,0,0,4,4,30,,,,,,1,-5,0,29,410,1,1,,,Marshall
2000Jabari Issa,IssaJa20,2000,6,176,ARI,Jabari Issa,No,DE,DE,3,22,2001,0,0,0,3,3,23,,,,,,,,,,,,20,,1,Washington
2000Dhani Jones,JoneDh20,2000,6,177,NYG,Dhani Jones,No,LB,LB,32,22,2010,0,0,9,55,13,157,,,,,,,,,,,,628,5,9.5,Michigan
2000John Frank,,2000,6,178,PHI,John Frank,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Utah
2000Mario Edwards,EdwaMa20,2000,6,180,DAL,Mario Edwards,No,DB,DB,24,24,2004,0,0,3,22,21,73,,,,,,,,,,,,157,4,,Florida St.
2000Quinton Reese,,2000,6,181,DET,Quinton Reese,No,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Auburn
2000Jeno James,JameJe20,2000,6,182,CAR,Jeno James,No,G,G,18,23,2006,0,0,4,27,11,94,,,,,,,,,,,,,,,Auburn
2000Tim Watson,,2000,6,185,SEA,Tim Watson,No,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,,Rowan
2000John Hilliard,HillJo21,2000,6,190,SEA,John Hilliard,No,DE,DE,6,24,2002,0,0,0,6,6,27,,,,,,,,,,,,24,,,Mississippi St.
2000John Romero,,2000,6,192,PHI,John Romero,No,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,,California
2000David Gibson,GibsDa20,2000,6,193,TAM,David Gibson,No,DB,DB,8,22,2003,0,0,1,8,3,47,,,,,,,,,,,,65,1,1,USC
2000Michael Hawthorne,HawtMi20,2000,6,195,NOR,Michael Hawthorne,No,DB,DB,9,23,2005,0,0,0,10,3,63,,,,,,,,,,,,131,4,1,Purdue
1993Jeff Buffaloe,Buffaloe,1993,8,206,RAM,Jeff Buffaloe,No,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,,
2000Sherrod Gideon,,2000,6,200,NOR,Sherrod Gideon,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Southern Miss
2000Todd Husak,HusaTo20,2000,6,202,WAS,Todd Husak,No,QB,QB,0,22,2000,0,0,0,0,0,1,2,2,-2,0,0,1,-1,0,,,,,,,Stanford
2000Darrick Vaughn,VaugDa20,2000,7,211,ATL,Darrick Vaughn,No,DB,DB,10,21,2003,0,0,0,10,9,48,,,,,,,,,,,,48,1,,Texas St.
2000Tim Rattay,RattTi00,2000,7,212,SFO,Tim Rattay,No,QB,QB,9,23,2007,0,0,1,12,10,40,432,714,4853,31,23,45,77,0,,,,1,,,Louisiana Tech
2000Sekou Sanyika,SanySe20,2000,7,215,ARI,Sekou Sanyika,No,LB,LB,3,22,2001,0,0,0,3,3,32,,,,,,,,,,,,24,,1,California
2000Delbert Cowsette,CowsDe20,2000,7,216,WAS,Delbert Cowsette,No,DT,DT,3,23,2002,0,0,0,3,3,32,,,,,,,,,,,,19,,2,Maryland
2000Jeremiah Parker,ParkJe21,2000,7,217,NYG,Jeremiah Parker,No,DE,DE,0,22,2000,0,0,0,0,0,4,,,,,,,,,,,,,,,California
2000Orantes Grant,GranOr20,2000,7,219,DAL,Orantes Grant,No,LB,LB,2,22,2003,0,0,0,2,2,26,,,,,,,,,,,,17,,,Georgia
1993Jerome Bettis,BettJe00,1993,1,10,RAM,Jerome Bettis,No,RB,RB,35,21,2005,2,6,11,79,19,192,3,6,63,3,1,3479,13662,91,200,1449,3,,,,
2000Lester Towns,TownLe20,2000,7,221,CAR,Lester Towns,No,LB,LB,18,23,2005,0,0,2,19,17,61,,,,,,,,,,,,181,1,,Washington
2000James Cotton,,2000,7,223,CHI,James Cotton,No,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,,Ohio St.
2000Mark Tauscher,TausMa20,2000,7,224,GNB,Mark Tauscher,No,T,T,35,23,2010,0,0,9,57,57,134,,,,,,,,,1,-3,0,1,,,Wisconsin
2000Kevin Houser,HousKe01,2000,7,228,NOR,Kevin Houser,No,C,C,3,23,2010,0,0,0,7,6,159,,,,,,,,,,,,18,,,Ohio St.
2000Ron Moore,MoorRo22,2000,7,229,GNB,Ron Moore,No,DT,DT,0,23,2001,0,0,0,0,,1,,,,,,,,,,,,,,,NW Oklahoma St.
2000Brian Jennings,JennBr00,2000,7,230,SFO,Brian Jennings,No,TE,TE,0,23,2012,0,1,0,1,1,208,,,,,,,,,0,0,0,,,,Arizona St.
2000Joe Hamilton,HamiJo20,2000,7,234,TAM,Joe Hamilton,No,QB,QB,0,23,2000,0,0,0,0,0,1,0,0,0,0,0,1,-2,0,,,,,,,Georgia Tech
2000Mike Malano,,2000,7,240,MIN,Mike Malano,No,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.
2000Charles Lee,LeexCh00,2000,7,242,GNB,Charles Lee,No,WR,WR,6,22,2005,0,0,0,7,1,44,,,,,,2,14,0,72,957,3,7,,,Central Florida
2000Giles Cole,,2000,7,244,MIN,Giles Cole,No,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,,Texas A&M-Kingsville
2000Lewis Kelly,KellLe21,2000,7,248,MIN,Lewis Kelly,No,T,T,4,23,2005,0,0,0,4,4,18,,,,,,,,,,,,,,,South Carolina St.
2000Eugene McCaslin,McCaEu20,2000,7,249,GNB,Eugene McCaslin,No,LB,LB,0,23,2000,0,0,0,0,0,1,,,,,,,,,,,,,,,Florida
2000Ethan Howell,,2000,7,250,WAS,Ethan Howell,No,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma St.
2000Rondell Mealey,MealRo00,2000,7,252,GNB,Rondell Mealey,No,RB,RB,2,23,2002,0,0,0,2,2,14,,,,,,22,73,1,9,76,0,6,,,LSU
2000Alfonso Boone,BoonAl20,2000,7,253,DET,Alfonso Boone,No,DT,DT,13,24,2010,0,0,1,23,,129,,,,,,,,,,,,129,,15.5,Mount San Antonio JC
2000Michael Green,GreeMi20,2000,7,254,CHI,Michael Green,No,DB,DB,19,23,2008,0,0,3,22,21,104,,,,,,,,,,,,343,4,6,NW State (LA)
1999Donovan McNabb,McNaDo00,1999,1,2,PHI,Donovan McNabb,No,QB,QB,57,22,2011,0,6,11,107,101,167,3170,5374,37276,234,117,616,3459,29,5,-7,0,13,,,Syracuse
1999Ricky Williams,WillRi00,1999,1,5,NOR,Ricky Williams,No,RB,RB,59,22,2011,1,1,5,76,26,147,1,3,34,0,1,2431,10009,66,342,2606,8,17,,,Texas
1993Maa Tanuvasa,TanuMa20,1993,8,209,RAM,Maa Tanuvasa,No,DE,DE,2,22,2001,0,0,2,30,,82,,,,,,,,,,,,,,,
1999Champ Bailey,BailCh00,1999,1,7,WAS,Champ Bailey,No,DB,DB,54,21,2013,3,12,14,112,39,215,,,,,,2,11,1,4,89,0,812,52,3,Georgia
1999David Boston,BostDa00,1999,1,8,ARI,David Boston,No,WR,WR,39,21,2005,1,1,5,37,28,75,,,,,,18,91,0,315,4699,25,4,,,Ohio St.
1999Chris Claiborne,ClaiCh20,1999,1,9,DET,Chris Claiborne,No,LB,LB,35,21,2006,0,0,6,37,27,105,,,,,,,,,,,,397,8,15,USC
1999Daunte Culpepper,CulpDa00,1999,1,11,MIN,Daunte Culpepper,No,QB,QB,64,22,2009,0,3,5,86,81,105,2016,3199,24153,149,106,514,2652,34,1,0,0,10,,,Central Florida
1999Cade McNown,McNoCa00,1999,1,12,CHI,Cade McNown,No,QB,QB,7,22,2000,0,0,0,7,7,25,281,515,3111,16,19,82,486,3,,,,,,,UCLA
1999Anthony McFarland,McFaAn20,1999,1,15,TAM,Anthony McFarland,No,DT,DT,28,21,2006,0,0,4,40,36,109,,,,,,,,,,,,170,1,22.5,LSU
1999Luke Petitgout,PetiLu20,1999,1,19,NYG,Luke Petitgout,No,T,T,32,23,2007,0,0,8,47,45,117,,,,,,,,,,,,,,,Notre Dame
1999Ebenezer Ekuban,EkubEb20,1999,1,20,DAL,Ebenezer Ekuban,No,DE,DE,18,23,2008,0,0,5,36,17,122,,,,,,,,,,,,211,,36.5,North Carolina
1999L.J. Shelton,ShelL.20,1999,1,21,ARI,L.J. Shelton,No,T,T,0,23,2008,0,0,8,43,23,146,,,,,,,,,0,0,0,,,,East. Michigan
1999Lamar King,KingLa20,1999,1,22,SEA,Lamar King,No,DE,DE,16,24,2003,0,0,2,15,15,57,,,,,,,,,,,,94,,12,Saginaw Valley St.
1999Reggie McGrew,McGrRe20,1999,1,24,SFO,Reggie McGrew,No,DT,DT,1,22,2002,0,0,0,1,1,24,,,,,,,,,,,,9,,1,Florida
1999Antuan Edwards,EdwaAn21,1999,1,25,GNB,Antuan Edwards,No,DB,DB,10,22,2005,0,0,2,14,9,71,,,,,,,,,,,,181,7,3,Clemson
1999Aaron Gibson,GibsAa20,1999,1,27,DET,Aaron Gibson,No,T,T,14,22,2004,0,0,1,13,7,38,,,,,,,,,,,,,,,Wisconsin
1999Dimitrius Underwood,UndeDi20,1999,1,29,MIN,Dimitrius Underwood,No,DT,DT,1,22,2001,0,0,0,1,,19,,,,,,,,,,,,15,,4,Michigan St.
1999Patrick Kerney,KernPa99,1999,1,30,ATL,Patrick Kerney,No,DE,DE,30,22,2009,1,2,9,66,44,159,,,,,,,,,,,,358,3,82.5,Virginia
1999Chris Terry,TerrCh20,1999,2,34,CAR,Chris Terry,No,T,T,36,24,2007,0,0,7,38,25,100,,,,,,,,,,,,,,,Georgia
1999Barry Gardner,GardBa20,1999,2,35,PHI,Barry Gardner,No,LB,LB,16,22,2005,0,0,1,18,13,110,,,,,,,,,,,,186,1,2,Northwestern
1999Jon Jansen,JansJo20,1999,2,37,WAS,Jon Jansen,No,T,T,39,23,2009,0,0,8,56,55,137,,,,,,,,,,,,,,,Michigan
1999Mike Rucker,RuckMi20,1999,2,38,CAR,Mike Rucker,No,DE,DE,32,24,2007,0,1,7,54,54,139,,,,,,,,,,,,331,1,55.5,Nebraska
1993Russell White,WhitRu20,1993,3,73,RAM,Russell White,No,RB,RB,0,22,1993,0,0,0,0,0,5,,,,,,2,10,0,0,0,0,,,,
1999Reggie Kelly,KellRe00,1999,2,42,ATL,Reggie Kelly,No,TE,TE,8,22,2011,0,0,10,13,6,184,,,,,,,,,195,1767,5,7,,,Mississippi St.
1999Jim Kleinsasser,KleiJi00,1999,2,44,MIN,Jim Kleinsasser,No,TE,TE,12,22,2011,0,0,9,14,14,181,,,,,,43,147,1,192,1688,6,4,,,North Dakota
1999Fred Vinson,VinsFr20,1999,2,47,GNB,Fred Vinson,No,DB,DB,0,22,1999,0,0,0,0,0,16,,,,,,,,,,,,14,2,1,Vanderbilt
1999Russell Davis,DaviRu20,1999,2,48,CHI,Russell Davis,No,DT,DT,25,24,2007,0,0,5,33,3,114,,,,,,,,,,,,212,,11.5,North Carolina
1999Joe Montgomery,MontJo00,1999,2,49,NYG,Joe Montgomery,No,RB,RB,2,23,2002,0,0,0,2,2,13,,,,,,123,372,4,0,0,0,,,,Ohio St.
1999Shaun King,KingSh00,1999,2,50,TAM,Shaun King,No,QB,QB,17,22,2004,0,0,0,18,17,34,415,738,4566,27,24,113,454,5,,,,,,,Tulane
1999Johnny Rutledge,RutlJo20,1999,2,51,ARI,Johnny Rutledge,No,LB,LB,2,22,2003,0,0,0,2,2,46,,,,,,,,,,,,28,,,Florida
1999Solomon Page,PageSo20,1999,2,55,DAL,Solomon Page,No,G,G,25,23,2003,0,0,3,23,20,67,,,,,,,,,,,,,,,West Virginia
1999Doug Brzezinski,BrzeDo20,1999,3,64,PHI,Doug Brzezinski,No,G,G,12,23,2004,0,0,1,15,11,73,,,,,,,,,,,,,,,Boston Col.
1999Rex Tucker,TuckRe20,1999,3,66,CHI,Rex Tucker,No,G,G,9,22,2006,0,0,1,14,10,49,,,,,,,,,,,,,,,Texas A&M
1993Sean LaChapelle,LaChSe00,1993,5,122,RAM,Sean LaChapelle,No,WR,WR,4,23,1996,0,0,1,4,0,22,,,,,,,,,29,445,2,,,,
1999Jared DeVries,DeVrJa20,1999,3,70,DET,Jared DeVries,No,DE,DE,6,23,2008,0,0,3,19,19,120,,,,,,,,,,,,132,,16.5,Iowa
1999D'Wayne Bates,BateDW00,1999,3,71,CHI,D'Wayne Bates,No,WR,WR,10,23,2003,0,0,2,10,2,47,,,,,,1,-2,0,80,1061,6,,,,Northwestern
1999Brock Huard,HuarBr00,1999,3,77,SEA,Brock Huard,No,QB,QB,2,23,2003,0,0,0,2,2,8,60,107,689,4,2,9,48,0,,,,,,,Washington
1999Marty Booker,BookMa00,1999,3,78,CHI,Marty Booker,No,WR,WR,31,23,2009,0,1,7,47,30,157,3,10,126,2,0,18,41,0,539,6703,37,11,,,La-Monroe
